編號,案類,發生(現)日期,發生時段,發生(現)地點,lat,long
1046,住宅竊盜,1051002,07~09,台北市南港區鴻福里玉成街241 ~ 270號,25.0429569,121.58565109999995
1047,住宅竊盜,1051002,07~09,台北市南港區舊莊里舊莊街2段151 ~ 180號,25.0350908,121.6324396
1048,住宅竊盜,1051004,16~18,台北市士林區永倫里7鄰永平街9巷8弄1 ~ 30號,25.089797,121.50494700000002
1049,住宅竊盜,1051005,04~06,台北市信義區松智路1 ~ 30號,25.0384776,121.5658535
1050,住宅竊盜,1051006,01~03,台北市內湖區內湖路3段187巷1 ~ 30號,25.0880866,121.58920539999997
1051,住宅竊盜,1051006,04~06,台北市內湖區金瑞里5鄰內湖路3段187巷1 ~ 30號,25.0872616,121.58847739999999
1052,住宅竊盜,1051006,22~24,台北市中正區龍福里南昌路1段61 ~ 90號,25.0311339,121.51744099999996
1053,住宅竊盜,1051007,10~12,台北市萬華區廣州街181 ~ 210號,25.0367399,121.50096540000004
1054,住宅竊盜,1051007,13~15,台北市中山區南京東路3段91 ~ 120號,25.0522054,121.53920590000007
1055,住宅竊盜,1051007,22~24,台北市士林區天和里9鄰中山北路7段14巷59弄1 ~ 30號,25.1210222,121.53411510000001
1056,住宅竊盜,1051008,13~15,台北市中山區民族東路391 ~ 420號,25.0680852,121.53809139999998
1057,住宅竊盜,1051009,04~06,台北市北投區中庸里大業路661 ~ 690號,25.137199,121.49901599999998
1058,住宅竊盜,1051009,07~09,台北市中山區民族東路391 ~ 420號,25.0680852,121.53809139999998
1059,住宅竊盜,1051009,16~18,台北市北投區福興里致遠一路2段61 ~ 90號,25.1122714,121.51333699999998
1060,住宅竊盜,1051011,07~09,台北市中正區文盛里汀州路3段91 ~ 120號,25.017517,121.52894000000003
1061,住宅竊盜,1051011,10~12,台北市萬華區青年路1 ~ 30號,25.025834,121.50519199999997
1062,住宅竊盜,1051014,07~09,台北市北投區東華里致遠三路61 ~ 90號,25.1217305,121.51134630000001
1063,住宅竊盜,1051015,13~15,台北市中山區新生北路3段61 ~ 90號,25.0659966,121.52809809999997
1064,住宅竊盜,1051016,13~15,台北市內湖區金莊路61 ~ 90號,25.0634772,121.58716630000004
1065,住宅竊盜,1051016,22~24,台北市信義區忠孝東路5段790巷47弄1 ~ 30號,25.04251,121.578983
1066,住宅竊盜,1051017,07~09,台北市士林區福華里承德路4段40巷31 ~ 60號,25.081084,121.52127700000005
1067,住宅竊盜,1051017,13~15,台北市松山區健康路391 ~ 420號,25.0544993,121.56879930000002
1068,住宅竊盜,1051018,01~03,台北市信義區三張里松智路31巷1 ~ 30號,25.031104,121.56553880000001
1069,住宅竊盜,1051018,10~12,台北市大安區光信里信義路4段265巷21弄1 ~ 30號,25.0343286,121.55498590000002
1070,住宅竊盜,1051018,19~21,台北市松山區光復南路46巷1 ~ 30號,25.0479181,121.55798989999994
1071,住宅竊盜,1051018,22~24,台北市大安區和安里建國南路1段331 ~ 360號,25.0346615,121.53806889999998
1072,住宅竊盜,1051019,01~03,台北市北投區文林里文林北路80巷60弄1 ~ 30號,25.107075,121.51578799999993
1073,住宅竊盜,1051020,16~18,台北市士林區福林里中正路201巷31 ~ 60號,25.095908,121.52887129999999
1074,住宅竊盜,1051021,10~12,台北市士林區天和里14鄰中山北路7段114巷31 ~ 60號,25.1209712,121.53660530000002
1075,住宅竊盜,1051021,10~12,台北市中山區北安路630巷25弄1 ~ 30號,25.0829322,121.5503761
1076,住宅竊盜,1051022,22~24,台北市中山區中山北路1段135巷37之1 ~ 30號,25.0513302,121.52467090000005
1077,住宅竊盜,1051023,01~03,台北市信義區中坡里福德街221巷3弄1 ~ 30號,25.0363969,121.58416
1078,住宅竊盜,1051023,10~12,台北市士林區福華里18鄰通河街325巷1 ~ 30號,25.0817018,121.51837879999994
1079,住宅竊盜,1051024,13~15,台北市大安區龍淵里和平東路2段96巷15弄1 ~ 30號,25.0233245,121.5423174
1080,住宅竊盜,1051025,16~18,台北市內湖區成功路2段510巷1 ~ 30號,25.065579,121.59330699999998
1081,住宅竊盜,1051027,01~03,台北市大安區和安里建國南路1段301 ~ 330號,25.035422,121.53831500000001
1082,住宅竊盜,1051028,04~06,台北市士林區社新里8鄰社子街63巷1 ~ 30號,25.0884111,121.50677670000005
1083,住宅竊盜,1051028,10~12,台北市大安區光信里信義路4段265巷21弄1 ~ 30號,25.0343286,121.55498590000002
1084,住宅竊盜,1051029,16~18,台北市文山區樟文里001鄰忠順街1段10巷1 ~ 30號,24.9832325,121.55845620000002
1085,住宅竊盜,1051031,10~12,台北市中正區林興里水源路33巷1 ~ 30號,25.015237,121.52603260000001
